# host  
2
# time  upstreamTraffic  downstreamTraffic 
145820.0  0.0  0.0
145822.0  0.0  0.0
145824.0  0.0  0.0
145826.0  0.0  0.0
145828.0  0.0  0.0
145830.0  0.0  0.0
145832.0  0.0  0.0
145834.0  0.0  0.0
145836.0  0.0  0.0
145838.0  0.0  0.0
145840.0  0.0  0.0
145842.0  0.0  0.0
145844.0  0.0  0.0
145846.0  0.0  0.0
145848.0  0.0  0.0
145850.0  0.0  0.0
145852.0  0.0  0.0
145854.0  0.0  0.0
145856.0  0.0  0.0
145858.0  0.0  0.0
145860.0  0.0  0.0
145862.0  0.0  0.0
145864.0  0.0  0.0
145866.0  0.0  0.0
145868.0  0.0  0.0
145870.0  0.0  0.0
145872.0  0.0  0.0
145874.0  0.0  0.0
145876.0  0.0  0.0
145878.0  0.0  0.0
145880.0  0.0  0.0
145882.0  0.0  0.0
145884.0  0.0  0.0
145886.0  0.0  0.0
145888.0  0.0  0.0
145890.0  0.0  0.0
145892.0  0.0  0.0
145894.0  0.0  0.0
145896.0  0.0  0.0
145898.0  0.0  0.0
145900.0  0.0  0.0
145902.0  0.0  0.0
145904.0  0.0  0.0
145906.0  0.0  0.0
145908.0  0.0  0.0
145910.0  0.0  0.0
145912.0  2568.0  2568.0
145914.0  68022.0  68022.0
145916.0  175752.0  175752.0
145918.0  152880.0  152880.0
145920.0  99.0  99.0
145922.0  0.0  0.0
145924.0  0.0  0.0
145926.0  0.0  0.0
145928.0  0.0  0.0
145930.0  0.0  0.0
145932.0  0.0  0.0
145934.0  31328.0  31328.0
145936.0  0.0  0.0
145938.0  3689.0  3689.0
145940.0  1005.0  1005.0
145942.0  138336.0  138336.0
145944.0  18855.0  18855.0
145946.0  50832.0  50832.0
145948.0  59921.0  59921.0
145950.0  0.0  0.0
145952.0  0.0  0.0
145954.0  807.0  92056.0
145956.0  0.0  0.0
145958.0  0.0  0.0
145960.0  0.0  0.0
145962.0  0.0  0.0
145964.0  0.0  0.0
145966.0  0.0  0.0
145968.0  0.0  0.0
145970.0  0.0  5610.0
145972.0  0.0  0.0
145974.0  0.0  0.0
145976.0  0.0  0.0
145978.0  0.0  0.0
145980.0  0.0  0.0
145982.0  0.0  0.0
145984.0  0.0  0.0
145986.0  0.0  0.0
145988.0  5610.0  5610.0
145990.0  0.0  0.0
145992.0  0.0  0.0
145994.0  0.0  0.0
145996.0  31079.0  31079.0
145998.0  184109.0  184109.0
146000.0  2667.0  2667.0
146002.0  99.0  99.0
146004.0  0.0  0.0
146006.0  0.0  0.0
146008.0  0.0  0.0
146010.0  807.0  807.0
146012.0  0.0  0.0
146014.0  0.0  0.0
146016.0  0.0  0.0
146018.0  0.0  0.0
146020.0  0.0  0.0
146022.0  99.0  99.0
146024.0  0.0  0.0
146026.0  168204.0  168204.0
146028.0  198.0  198.0
146030.0  26594.0  26594.0
146032.0  60020.0  60020.0
146034.0  36938.0  36938.0
146036.0  151825.0  151825.0
146038.0  31886.0  31886.0
146040.0  0.0  0.0
146042.0  0.0  0.0
146044.0  0.0  99.0
146046.0  0.0  0.0
146048.0  0.0  0.0
146050.0  0.0  0.0
146052.0  0.0  0.0
146054.0  0.0  0.0
146056.0  0.0  0.0
146058.0  0.0  0.0
146060.0  0.0  0.0
146062.0  0.0  0.0
146064.0  0.0  0.0
146066.0  0.0  58615.0
146068.0  18318.0  18318.0
146070.0  58615.0  59422.0
146072.0  0.0  17632.0
146074.0  0.0  50263.0
146076.0  807.0  928.0
146078.0  49577.0  49577.0
146080.0  121.0  121.0
146082.0  0.0  0.0
146084.0  0.0  0.0
146086.0  0.0  807.0
146088.0  807.0  807.0
146090.0  6256.0  6256.0
146092.0  0.0  0.0
146094.0  140.0  140.0
146096.0  0.0  0.0
146098.0  0.0  0.0
146100.0  99.0  99.0
146102.0  0.0  0.0
146104.0  0.0  0.0
146106.0  73659.0  73659.0
146108.0  0.0  0.0
146110.0  0.0  0.0
146112.0  242.0  242.0
146114.0  0.0  0.0
146116.0  0.0  0.0
146118.0  0.0  0.0
146120.0  0.0  0.0
146122.0  0.0  0.0
146124.0  0.0  0.0
146126.0  0.0  0.0
146128.0  0.0  0.0
146130.0  0.0  0.0
146132.0  0.0  0.0
146134.0  0.0  0.0
146136.0  0.0  0.0
146138.0  0.0  0.0
146140.0  0.0  0.0
146142.0  0.0  0.0
146144.0  0.0  0.0
146146.0  0.0  0.0
146148.0  0.0  0.0
146150.0  0.0  0.0
146152.0  0.0  0.0
146154.0  0.0  0.0
146156.0  12826.0  13633.0
146158.0  9141.0  9141.0
146160.0  341.0  341.0
146162.0  50263.0  50263.0
146164.0  82785.0  82785.0
146166.0  6470.0  6470.0
146168.0  4005.0  4005.0
146170.0  122778.0  156457.0
146172.0  74555.0  74555.0
146174.0  18318.0  18318.0
146176.0  33564.0  33564.0
146178.0  261.0  261.0
146180.0  21033.0  21033.0
146182.0  0.0  17610.0
146184.0  0.0  122070.0
146186.0  0.0  15544.0
146188.0  0.0  40941.0
146190.0  0.0  1614.0
146192.0  0.0  928.0
146194.0  0.0  6676.0
146196.0  0.0  906.0
146198.0  28115.0  34532.0
146200.0  0.0  261.0
146202.0  0.0  54905.0
146204.0  0.0  82686.0
146206.0  0.0  0.0
146208.0  0.0  0.0
146210.0  0.0  0.0
146212.0  0.0  0.0
146214.0  0.0  0.0
146216.0  0.0  0.0
146218.0  0.0  0.0
146220.0  0.0  0.0
146222.0  0.0  0.0
146224.0  121.0  121.0
146226.0  5177.0  5177.0
146228.0  121.0  121.0
146230.0  0.0  0.0
146232.0  0.0  0.0
146234.0  0.0  0.0
146236.0  58615.0  58615.0
146238.0  17632.0  17632.0
146240.0  220.0  220.0
146242.0  99347.0  99347.0
146244.0  906.0  906.0
146246.0  928.0  928.0
146248.0  82774.0  82774.0
146250.0  947.0  947.0
146252.0  50263.0  50263.0
146254.0  6371.0  6371.0
146256.0  13827.0  13827.0
146258.0  220.0  220.0
146260.0  83145.0  83145.0
146262.0  0.0  0.0
146264.0  0.0  0.0
146266.0  0.0  0.0
146268.0  0.0  0.0
146270.0  0.0  0.0
146272.0  0.0  0.0
146274.0  0.0  0.0
146276.0  0.0  0.0
146278.0  121.0  122092.0
146280.0  87573.0  87573.0
146282.0  906.0  906.0
146284.0  205526.0  205526.0
146286.0  220.0  220.0
146288.0  5564.0  5564.0
146290.0  0.0  0.0
146292.0  0.0  0.0
146294.0  0.0  12826.0
146296.0  0.0  0.0
146298.0  0.0  0.0
146300.0  0.0  0.0
146302.0  0.0  0.0
146304.0  0.0  0.0
146306.0  0.0  0.0
146308.0  0.0  0.0
146310.0  0.0  0.0
146312.0  0.0  0.0
146314.0  0.0  0.0
146316.0  0.0  0.0
146318.0  0.0  0.0
146320.0  99.0  62442.0
146322.0  62464.0  62464.0
146324.0  245329.0  245329.0
146326.0  0.0  0.0
146328.0  0.0  0.0
146330.0  0.0  0.0
146332.0  0.0  0.0
146334.0  0.0  0.0
146336.0  0.0  0.0
146338.0  0.0  0.0
146340.0  0.0  0.0
146342.0  0.0  0.0
146344.0  0.0  0.0
146346.0  0.0  0.0
146348.0  0.0  0.0
146350.0  0.0  0.0
146352.0  0.0  0.0
146354.0  0.0  0.0
146356.0  0.0  0.0
146358.0  0.0  0.0
146360.0  122778.0  122778.0
146362.0  0.0  0.0
146364.0  0.0  50180.0
146366.0  0.0  0.0
146368.0  0.0  0.0
146370.0  0.0  0.0
146372.0  0.0  13000.0
146374.0  0.0  0.0
146376.0  0.0  0.0
146378.0  14721.0  14721.0
146380.0  0.0  0.0
146382.0  0.0  0.0
146384.0  0.0  0.0
146386.0  0.0  0.0
146388.0  0.0  0.0
146390.0  0.0  0.0
146392.0  0.0  0.0
146394.0  0.0  0.0
146396.0  0.0  0.0
146398.0  0.0  0.0
146400.0  0.0  0.0
146402.0  0.0  0.0
146404.0  0.0  0.0
146406.0  0.0  0.0
146408.0  0.0  0.0
146410.0  0.0  0.0
146412.0  0.0  0.0
146414.0  0.0  0.0
146416.0  0.0  0.0
146418.0  0.0  0.0
146420.0  1614.0  1614.0
146422.0  0.0  0.0
146424.0  0.0  0.0
146426.0  0.0  0.0
146428.0  0.0  0.0
146430.0  0.0  0.0
146432.0  0.0  0.0
146434.0  0.0  0.0
146436.0  0.0  0.0
146438.0  0.0  0.0
146440.0  0.0  0.0
146442.0  0.0  0.0
146444.0  0.0  0.0
146446.0  0.0  0.0
146448.0  0.0  0.0
146450.0  0.0  0.0
146452.0  0.0  0.0
146454.0  0.0  0.0
146456.0  0.0  0.0
146458.0  0.0  0.0
146460.0  0.0  0.0
146462.0  0.0  0.0
146464.0  0.0  0.0
146466.0  0.0  0.0
146468.0  0.0  0.0
146470.0  0.0  0.0
146472.0  0.0  0.0
146474.0  0.0  0.0
146476.0  0.0  0.0
146478.0  0.0  0.0
146480.0  24427.0  24427.0
146482.0  0.0  0.0
146484.0  0.0  0.0
146486.0  0.0  0.0
146488.0  0.0  0.0
146490.0  0.0  0.0
146492.0  0.0  0.0
146494.0  0.0  0.0
146496.0  0.0  0.0
146498.0  0.0  0.0
146500.0  0.0  0.0
146502.0  0.0  0.0
146504.0  0.0  0.0
146506.0  0.0  0.0
146508.0  0.0  0.0
146510.0  0.0  0.0
146512.0  0.0  0.0
146514.0  0.0  0.0
146516.0  0.0  0.0
146518.0  0.0  0.0
146520.0  0.0  0.0
146522.0  0.0  0.0
146524.0  0.0  0.0
146526.0  0.0  0.0
146528.0  0.0  0.0
146530.0  0.0  0.0
146532.0  0.0  0.0
146534.0  0.0  0.0
146536.0  0.0  0.0
146538.0  0.0  0.0
146540.0  62324.0  62324.0
146542.0  0.0  0.0
146544.0  0.0  0.0
146546.0  0.0  0.0
146548.0  0.0  0.0
146550.0  0.0  0.0
146552.0  0.0  0.0
146554.0  0.0  0.0
146556.0  0.0  0.0
146558.0  0.0  0.0
146560.0  0.0  0.0
146562.0  0.0  0.0
146564.0  0.0  0.0
146566.0  0.0  0.0
146568.0  3587.0  3587.0
146570.0  928.0  928.0
146572.0  27169.0  27169.0
146574.0  11794.0  11794.0
146576.0  50922.0  50922.0
146578.0  13099.0  13099.0
146580.0  19165.0  19165.0
146582.0  906.0  906.0
146584.0  121.0  121.0
146586.0  0.0  0.0
146588.0  0.0  0.0
146590.0  0.0  0.0
146592.0  0.0  0.0
146594.0  0.0  0.0
146596.0  0.0  0.0
146598.0  0.0  0.0
146600.0  0.0  0.0
146602.0  0.0  0.0
146604.0  0.0  0.0
146606.0  0.0  0.0
146608.0  0.0  0.0
146610.0  0.0  0.0
146612.0  0.0  0.0
146614.0  0.0  0.0
146616.0  0.0  0.0
146618.0  0.0  0.0
146620.0  0.0  0.0
146622.0  0.0  0.0
146624.0  0.0  0.0
146626.0  0.0  0.0
146628.0  0.0  0.0
146630.0  0.0  0.0
146632.0  0.0  0.0
146634.0  0.0  0.0
146636.0  0.0  0.0
146638.0  0.0  0.0
146640.0  0.0  0.0
146642.0  0.0  0.0
146644.0  0.0  0.0
146646.0  0.0  0.0
146648.0  0.0  0.0
146650.0  0.0  0.0
146652.0  0.0  0.0
146654.0  0.0  0.0
146656.0  0.0  0.0
146658.0  0.0  0.0
146660.0  0.0  0.0
146662.0  0.0  0.0
146664.0  0.0  0.0
146666.0  0.0  0.0
146668.0  0.0  0.0
146670.0  0.0  0.0
146672.0  0.0  0.0
146674.0  19780.0  19780.0
146676.0  6695.0  6695.0
146678.0  19075.0  19075.0
146680.0  121.0  121.0
146682.0  30863.0  30863.0
146684.0  0.0  0.0
146686.0  0.0  0.0
146688.0  0.0  0.0
146690.0  121.0  121.0
146692.0  0.0  0.0
146694.0  13137.0  13137.0
146696.0  0.0  0.0
146698.0  0.0  0.0
146700.0  9158.0  9158.0
146702.0  36851.0  49988.0
146704.0  13478.0  13478.0
146706.0  1837.0  1837.0
146708.0  0.0  0.0
146710.0  10743.0  10743.0
146712.0  0.0  0.0
146714.0  0.0  0.0
146716.0  0.0  0.0
146718.0  0.0  0.0
146720.0  0.0  0.0
146722.0  0.0  0.0
146724.0  0.0  0.0
146726.0  0.0  0.0
146728.0  0.0  0.0
146730.0  807.0  928.0
146732.0  0.0  0.0
146734.0  0.0  0.0
146736.0  0.0  99.0
146738.0  99.0  99.0
146740.0  0.0  0.0
146742.0  0.0  0.0
146744.0  0.0  0.0
146746.0  99.0  99.0
146748.0  19882.0  19882.0
146750.0  9037.0  9037.0
146752.0  99.0  99.0
146754.0  13944.0  13944.0
146756.0  19196.0  19196.0
146758.0  9037.0  9037.0
146760.0  43643.0  43643.0
146762.0  242.0  242.0
146764.0  13944.0  13944.0
146766.0  19075.0  19075.0
146768.0  0.0  0.0
146770.0  0.0  0.0
146772.0  0.0  0.0
146774.0  0.0  0.0
146776.0  0.0  0.0
146778.0  1614.0  1614.0
146780.0  0.0  0.0
146782.0  0.0  0.0
146784.0  99.0  99.0
146786.0  43643.0  43643.0
146788.0  13137.0  13137.0
146790.0  0.0  0.0
146792.0  0.0  0.0
146794.0  0.0  0.0
146796.0  0.0  807.0
146798.0  0.0  0.0
146800.0  0.0  0.0
146802.0  0.0  0.0
146804.0  0.0  0.0
146806.0  0.0  0.0
146808.0  0.0  0.0
146810.0  0.0  0.0
146812.0  0.0  99.0
146814.0  43643.0  43643.0
146816.0  22174.0  22174.0
146818.0  1614.0  1614.0
146820.0  198.0  198.0
146822.0  19196.0  19196.0
146824.0  928.0  928.0
146826.0  0.0  0.0
146828.0  0.0  0.0
146830.0  0.0  0.0
146832.0  0.0  0.0
146834.0  0.0  0.0
146836.0  0.0  0.0
146838.0  0.0  13137.0
146840.0  0.0  0.0
146842.0  0.0  0.0
146844.0  0.0  0.0
146846.0  0.0  0.0
146848.0  7794.0  7794.0
146850.0  44245.0  44245.0
146852.0  0.0  0.0
146854.0  0.0  0.0
146856.0  0.0  0.0
146858.0  0.0  0.0
146860.0  0.0  0.0
146862.0  9037.0  9037.0
146864.0  119063.0  119063.0
146866.0  7915.0  7915.0
146868.0  19882.0  19882.0
146870.0  13236.0  13358.0
146872.0  42935.0  43841.0
146874.0  45052.0  47166.0
146876.0  1738.0  1738.0
146878.0  807.0  807.0
146880.0  0.0  0.0
146882.0  99.0  99.0
146884.0  122.0  122.0
146886.0  0.0  0.0
146888.0  0.0  0.0
146890.0  0.0  0.0
146892.0  0.0  0.0
146894.0  0.0  0.0
146896.0  0.0  0.0
146898.0  0.0  0.0
146900.0  0.0  0.0
146902.0  0.0  0.0
146904.0  0.0  0.0
146906.0  0.0  0.0
146908.0  0.0  0.0
146910.0  0.0  0.0
146912.0  0.0  0.0
146914.0  0.0  0.0
146916.0  0.0  0.0
146918.0  0.0  0.0
146920.0  2114.0  4228.0
146922.0  19676.0  19676.0
146924.0  928.0  928.0
146926.0  21954.0  21954.0
146928.0  13236.0  28236.0
146930.0  68783.0  68783.0
146932.0  0.0  0.0
146934.0  0.0  0.0
146936.0  0.0  0.0
146938.0  25408.0  25408.0
146940.0  4364.0  4364.0
146942.0  0.0  0.0
146944.0  0.0  15201.0
146946.0  98100.0  98100.0
146948.0  0.0  0.0
146950.0  0.0  0.0
146952.0  40249.0  80498.0
146954.0  850.0  850.0
146956.0  0.0  0.0
146958.0  0.0  0.0
146960.0  0.0  0.0
146962.0  24541.0  24541.0
146964.0  0.0  1558.0
146966.0  4764.0  28498.0
146968.0  534.0  534.0
146970.0  69836.0  72465.0
146972.0  0.0  0.0
146974.0  0.0  0.0
146976.0  0.0  0.0
146978.0  0.0  0.0
146980.0  0.0  0.0
146982.0  0.0  0.0
146984.0  0.0  0.0
146986.0  0.0  0.0
146988.0  0.0  0.0
146990.0  0.0  67976.0
146992.0  11981.0  11981.0
146994.0  68075.0  68075.0
146996.0  99.0  99.0
146998.0  0.0  0.0
147000.0  0.0  0.0
147002.0  0.0  0.0
147004.0  0.0  17094.0
147006.0  0.0  70370.0
147008.0  0.0  11981.0
147010.0  0.0  220.0
147012.0  0.0  345983.0
147014.0  0.0  11590.0
147016.0  0.0  0.0
147018.0  0.0  0.0
147020.0  0.0  0.0
147022.0  0.0  0.0
147024.0  0.0  0.0
147026.0  0.0  0.0
147028.0  0.0  0.0
147030.0  0.0  0.0
147032.0  0.0  0.0
147034.0  0.0  0.0
147036.0  0.0  0.0
147038.0  4364.0  72340.0
147040.0  119063.0  119063.0
147042.0  15122.0  15122.0
147044.0  906.0  906.0
147046.0  45052.0  45052.0
147048.0  106633.0  106633.0
147050.0  0.0  0.0
147052.0  0.0  0.0
147054.0  0.0  0.0
147056.0  0.0  0.0
147058.0  0.0  0.0
147060.0  0.0  0.0
147062.0  0.0  0.0
147064.0  0.0  0.0
147066.0  0.0  0.0
147068.0  0.0  0.0
147070.0  0.0  0.0
147072.0  0.0  0.0
147074.0  0.0  0.0
147076.0  0.0  0.0
147078.0  0.0  0.0
147080.0  0.0  0.0
147082.0  0.0  0.0
147084.0  0.0  0.0
147086.0  99.0  21328.0
147088.0  21175.0  21175.0
147090.0  0.0  0.0
147092.0  0.0  0.0
147094.0  0.0  0.0
147096.0  0.0  0.0
147098.0  0.0  0.0
147100.0  0.0  0.0
147102.0  0.0  0.0
147104.0  0.0  0.0
147106.0  0.0  0.0
147108.0  0.0  0.0
147110.0  0.0  0.0
147112.0  0.0  0.0
147114.0  0.0  0.0
147116.0  0.0  0.0
147118.0  0.0  0.0
147120.0  0.0  0.0
147122.0  0.0  0.0
147124.0  0.0  0.0
147126.0  0.0  140.0
147128.0  0.0  0.0
147130.0  0.0  0.0
147132.0  0.0  0.0
147134.0  0.0  0.0
147136.0  0.0  0.0
147138.0  0.0  0.0
147140.0  0.0  0.0
147142.0  0.0  0.0
147144.0  0.0  0.0
147146.0  0.0  0.0
147148.0  0.0  0.0
147150.0  0.0  0.0
147152.0  0.0  0.0
147154.0  0.0  0.0
147156.0  0.0  0.0
147158.0  807.0  807.0
147160.0  0.0  0.0
147162.0  0.0  0.0
147164.0  0.0  0.0
147166.0  751.0  751.0
147168.0  906.0  906.0
147170.0  13568.0  13568.0
147172.0  2172.0  2172.0
147174.0  16734.0  16734.0
147176.0  928.0  928.0
147178.0  30729.0  30729.0
147180.0  35818.0  35818.0
147182.0  24870.0  24870.0
147184.0  15992.0  15992.0
147186.0  0.0  0.0
147188.0  0.0  0.0
147190.0  0.0  0.0
147192.0  0.0  0.0
147194.0  0.0  0.0
147196.0  0.0  0.0
147198.0  0.0  0.0
147200.0  34426.0  34426.0
147202.0  0.0  0.0
147204.0  0.0  0.0
147206.0  0.0  0.0
147208.0  0.0  0.0
147210.0  0.0  0.0
147212.0  0.0  0.0
147214.0  0.0  0.0
147216.0  0.0  0.0
147218.0  0.0  0.0
147220.0  0.0  0.0
147222.0  0.0  0.0
147224.0  0.0  0.0
147226.0  0.0  0.0
147228.0  0.0  0.0
147230.0  0.0  0.0
147232.0  0.0  0.0
147234.0  0.0  0.0
147236.0  0.0  0.0
147238.0  0.0  0.0
147240.0  0.0  0.0
147242.0  0.0  0.0
147244.0  0.0  0.0
147246.0  0.0  0.0
147248.0  0.0  0.0
147250.0  0.0  0.0
147252.0  0.0  0.0
147254.0  0.0  0.0
147256.0  0.0  0.0
147258.0  0.0  0.0
147260.0  0.0  0.0
147262.0  0.0  0.0
147264.0  0.0  0.0
147266.0  0.0  0.0
147268.0  0.0  0.0
147270.0  0.0  0.0
147272.0  0.0  0.0
147274.0  0.0  0.0
147276.0  0.0  0.0
147278.0  0.0  0.0
147280.0  0.0  0.0
147282.0  0.0  0.0
147284.0  0.0  0.0
147286.0  0.0  0.0
147288.0  0.0  0.0
147290.0  0.0  0.0
147292.0  0.0  0.0
147294.0  0.0  0.0
147296.0  0.0  0.0
147298.0  0.0  0.0
147300.0  0.0  0.0
147302.0  0.0  0.0
147304.0  0.0  0.0
147306.0  0.0  0.0
147308.0  0.0  0.0
147310.0  0.0  0.0
147312.0  0.0  0.0
147314.0  0.0  0.0
147316.0  0.0  0.0
147318.0  0.0  0.0
147320.0  0.0  0.0
147322.0  0.0  0.0
147324.0  0.0  0.0
147326.0  0.0  0.0
147328.0  0.0  0.0
147330.0  0.0  0.0
147332.0  0.0  0.0
147334.0  0.0  0.0
147336.0  0.0  0.0
147338.0  0.0  0.0
147340.0  0.0  0.0
147342.0  0.0  0.0
147344.0  0.0  0.0
147346.0  0.0  0.0
147348.0  0.0  0.0
147350.0  0.0  0.0
147352.0  0.0  0.0
147354.0  0.0  0.0
147356.0  0.0  0.0
147358.0  0.0  0.0
147360.0  0.0  0.0
147362.0  0.0  0.0
147364.0  0.0  0.0
147366.0  0.0  0.0
147368.0  0.0  0.0
147370.0  0.0  0.0
147372.0  0.0  0.0
147374.0  0.0  0.0
147376.0  0.0  0.0
147378.0  0.0  0.0
147380.0  0.0  0.0
147382.0  0.0  0.0
147384.0  0.0  0.0
147386.0  0.0  0.0
147388.0  0.0  0.0
147390.0  10099.0  10099.0
147392.0  52810.0  52810.0
147394.0  107701.0  107701.0
147396.0  40986.0  40986.0
147398.0  111825.0  111825.0
147400.0  25407.0  25407.0
147402.0  22245.0  22245.0
147404.0  0.0  0.0
147406.0  0.0  0.0
147408.0  0.0  0.0
147410.0  0.0  0.0
147412.0  0.0  0.0
147414.0  0.0  0.0
147416.0  0.0  0.0
147418.0  0.0  0.0
147420.0  0.0  0.0
147422.0  0.0  0.0
147424.0  0.0  0.0
147426.0  0.0  0.0
147428.0  0.0  0.0
147430.0  0.0  0.0
147432.0  0.0  0.0
147434.0  0.0  0.0
147436.0  0.0  0.0
147438.0  0.0  0.0
147440.0  0.0  0.0
147442.0  0.0  0.0
147444.0  0.0  0.0
147446.0  0.0  0.0
147448.0  0.0  0.0
147450.0  0.0  0.0
147452.0  0.0  0.0
147454.0  0.0  0.0
147456.0  0.0  0.0
147458.0  0.0  0.0
147460.0  198.0  198.0
147462.0  47441.0  47441.0
147464.0  121.0  121.0
147466.0  0.0  0.0
147468.0  0.0  0.0
147470.0  0.0  0.0
147472.0  0.0  0.0
147474.0  0.0  0.0
147476.0  0.0  0.0
147478.0  0.0  0.0
147480.0  0.0  0.0
147482.0  0.0  0.0
147484.0  0.0  0.0
147486.0  0.0  0.0
147488.0  0.0  0.0
147490.0  0.0  0.0
147492.0  0.0  0.0
147494.0  0.0  0.0
147496.0  0.0  0.0
147498.0  0.0  0.0
147500.0  0.0  0.0
147502.0  0.0  0.0
147504.0  0.0  0.0
147506.0  0.0  0.0
147508.0  0.0  0.0
147510.0  0.0  0.0
147512.0  0.0  0.0
147514.0  0.0  0.0
147516.0  0.0  0.0
147518.0  0.0  0.0
147520.0  0.0  0.0
147522.0  40865.0  40865.0
147524.0  29577.0  29577.0
147526.0  62889.0  62889.0
147528.0  0.0  0.0
147530.0  23448.0  23448.0
147532.0  0.0  0.0
147534.0  0.0  0.0
147536.0  0.0  0.0
147538.0  807.0  807.0
147540.0  329459.0  329459.0
147542.0  0.0  0.0
147544.0  0.0  0.0
147546.0  0.0  0.0
147548.0  0.0  0.0
147550.0  0.0  0.0
147552.0  0.0  0.0
147554.0  0.0  0.0
147556.0  0.0  0.0
147558.0  0.0  0.0
147560.0  0.0  0.0
147562.0  0.0  0.0
147564.0  0.0  0.0
147566.0  0.0  0.0
147568.0  0.0  0.0
147570.0  0.0  0.0
147572.0  0.0  0.0
147574.0  0.0  0.0
147576.0  0.0  0.0
147578.0  0.0  0.0
147580.0  0.0  0.0
147582.0  0.0  0.0
147584.0  0.0  0.0
147586.0  0.0  0.0
147588.0  0.0  0.0
147590.0  0.0  45243.0
147592.0  0.0  0.0
147594.0  0.0  0.0
147596.0  25774.0  25774.0
147598.0  45243.0  45243.0
147600.0  0.0  0.0
147602.0  0.0  0.0
147604.0  0.0  0.0
147606.0  0.0  121.0
147608.0  0.0  0.0
147610.0  99.0  99.0
147612.0  25603.0  25603.0
147614.0  51522.0  51522.0
147616.0  16062.0  16062.0
147618.0  807.0  807.0
147620.0  0.0  19997.0
147622.0  0.0  40096.0
147624.0  0.0  6512.0
147626.0  0.0  31969.0
147628.0  0.0  807.0
147630.0  0.0  0.0
147632.0  0.0  0.0
147634.0  807.0  807.0
147636.0  0.0  0.0
147638.0  0.0  0.0
147640.0  0.0  0.0
147642.0  0.0  0.0
147644.0  0.0  0.0
147646.0  0.0  0.0
147648.0  0.0  0.0
147650.0  0.0  0.0
147652.0  0.0  0.0
147654.0  0.0  0.0
147656.0  0.0  0.0
147658.0  0.0  0.0
147660.0  0.0  0.0
147662.0  0.0  0.0
147664.0  0.0  0.0
147666.0  0.0  0.0
147668.0  0.0  0.0
147670.0  0.0  0.0
147672.0  0.0  0.0
147674.0  0.0  0.0
147676.0  0.0  0.0
147678.0  0.0  0.0
147680.0  906.0  906.0
147682.0  934.0  934.0
147684.0  4357.0  4357.0
147686.0  29430.0  29430.0
147688.0  33475.0  33475.0
147690.0  6413.0  6413.0
147692.0  0.0  0.0
147694.0  0.0  0.0
147696.0  99.0  99.0
147698.0  0.0  0.0
147700.0  88543.0  88543.0
147702.0  0.0  0.0
147704.0  807.0  807.0
147706.0  220.0  220.0
147708.0  34166.0  34166.0
147710.0  23448.0  23448.0
147712.0  43873.0  43873.0
147714.0  1614.0  1614.0
147716.0  5054.0  5054.0
147718.0  1614.0  1614.0
147720.0  88642.0  88642.0
147722.0  45342.0  45342.0
147724.0  6540.0  6540.0
147726.0  0.0  0.0
147728.0  0.0  0.0
147730.0  0.0  0.0
147732.0  0.0  0.0
147734.0  0.0  0.0
147736.0  0.0  0.0
147738.0  0.0  99.0
147740.0  0.0  0.0
147742.0  0.0  0.0
147744.0  0.0  0.0
147746.0  0.0  0.0
147748.0  0.0  0.0
147750.0  0.0  0.0
147752.0  0.0  0.0
147754.0  0.0  0.0
147756.0  0.0  0.0
147758.0  99.0  99.0
147760.0  88642.0  88642.0
147762.0  34161.0  34161.0
147764.0  19502.0  19502.0
147766.0  906.0  906.0
147768.0  11326.0  11326.0
147770.0  934.0  934.0
147772.0  25324.0  25324.0
147774.0  928.0  928.0
147776.0  121.0  121.0
147778.0  0.0  0.0
147780.0  0.0  0.0
147782.0  0.0  0.0
147784.0  0.0  0.0
147786.0  0.0  0.0
147788.0  0.0  0.0
147790.0  0.0  0.0
147792.0  0.0  0.0
147794.0  0.0  0.0
147796.0  0.0  0.0
147798.0  0.0  0.0
147800.0  0.0  0.0
147802.0  0.0  0.0
147804.0  0.0  0.0
147806.0  0.0  0.0
147808.0  0.0  0.0
147810.0  0.0  0.0
147812.0  906.0  906.0
147814.0  0.0  0.0
147816.0  0.0  0.0
147818.0  0.0  0.0
147820.0  0.0  78575.0
147822.0  2997.0  2997.0
147824.0  242.0  242.0
147826.0  26034.0  26034.0
147828.0  43536.0  43536.0
147830.0  5054.0  5054.0
147832.0  121.0  121.0
147834.0  0.0  0.0
147836.0  0.0  0.0
147838.0  0.0  25935.0
147840.0  0.0  16835.0
147842.0  928.0  928.0
147844.0  0.0  0.0
147846.0  0.0  13501.0
147848.0  0.0  13671.0
147850.0  0.0  30771.0
147852.0  30672.0  30793.0
147854.0  928.0  928.0
147856.0  16139.0  16139.0
147858.0  4332.0  4332.0
147860.0  3705.0  3705.0
147862.0  60626.0  60626.0
147864.0  928.0  928.0
147866.0  5054.0  5054.0
147868.0  25558.0  25558.0
147870.0  26056.0  26056.0
147872.0  78575.0  78696.0
147874.0  0.0  16139.0
147876.0  0.0  928.0
147878.0  4211.0  9265.0
147880.0  16161.0  16161.0
147882.0  3019.0  3019.0
147884.0  79382.0  79382.0
147886.0  17075.0  17075.0
147888.0  30182.0  30182.0
147890.0  1614.0  1614.0
147892.0  928.0  928.0
147894.0  30793.0  30793.0
147896.0  59918.0  59918.0
147898.0  0.0  0.0
147900.0  0.0  20287.0
147902.0  0.0  5018.0
147904.0  0.0  33248.0
