# time  created  delivered  delivered/created
4193.0000 1068 926 0.8670
4193.0000 1068 927 0.8680
4194.0000 1069 927 0.8672
4194.0000 1069 928 0.8681
4196.0000 1070 928 0.8673
4196.0000 1070 929 0.8682
4202.0000 1071 929 0.8674
4202.0000 1071 930 0.8683
4204.0000 1072 930 0.8675
4204.0000 1072 931 0.8685
4218.0000 1073 931 0.8677
4218.0000 1073 932 0.8686
4224.0000 1074 932 0.8678
4224.0000 1074 933 0.8687
4225.0000 1075 933 0.8679
4225.0000 1075 934 0.8688
4228.0000 1076 934 0.8680
4228.0000 1076 935 0.8690
4230.0000 1077 935 0.8682
4230.0000 1077 936 0.8691
4231.0000 1078 936 0.8683
4231.0000 1078 937 0.8692
4239.0000 1079 937 0.8684
4239.0000 1079 938 0.8693
4244.0000 1080 938 0.8685
4244.0000 1080 939 0.8694
4252.0000 1081 939 0.8686
4252.0000 1081 940 0.8696
4252.0000 1082 940 0.8688
4252.0000 1082 941 0.8697
4258.0000 1083 941 0.8689
4258.0000 1083 942 0.8698
4259.0000 1084 942 0.8690
4259.0000 1084 943 0.8699
4268.0000 1085 943 0.8691
4268.0000 1085 944 0.8700
4272.0000 1086 944 0.8692
4272.0000 1086 945 0.8702
4272.0000 1087 945 0.8694
4272.0000 1087 946 0.8703
4278.0000 1088 946 0.8695
4278.0000 1088 947 0.8704
4284.0000 1089 947 0.8696
4284.0000 1089 948 0.8705
4285.0000 1090 948 0.8697
4285.0000 1090 949 0.8706
4287.0000 1091 949 0.8698
4287.0000 1091 950 0.8708
4288.0000 1092 950 0.8700
4288.0000 1092 951 0.8709
4292.0000 1093 951 0.8701
4292.0000 1093 952 0.8710
4294.0000 1094 952 0.8702
4294.0000 1094 953 0.8711
4295.0000 1095 953 0.8703
4295.0000 1095 954 0.8712
4298.0000 1096 954 0.8704
4298.0000 1096 955 0.8714
4305.0000 1097 955 0.8706
4305.0000 1097 956 0.8715
4306.0000 1098 956 0.8707
4306.0000 1098 957 0.8716
4312.0000 1099 957 0.8708
4312.0000 1099 958 0.8717
4315.0000 1100 958 0.8709
4315.0000 1100 959 0.8718
4331.0000 1101 959 0.8710
4331.0000 1101 960 0.8719
4334.0000 1102 960 0.8711
4334.0000 1102 961 0.8721
4337.0000 1103 961 0.8713
4337.0000 1103 962 0.8722
4351.0000 1104 962 0.8714
4351.0000 1104 963 0.8723
4352.0000 1105 963 0.8715
4352.0000 1105 964 0.8724
4353.0000 1106 964 0.8716
4353.0000 1106 965 0.8725
4361.0000 1107 965 0.8717
4363.0000 1108 965 0.8709
4363.0000 1108 966 0.8718
4396.0000 1109 966 0.8711
4396.0000 1109 967 0.8720
4404.0000 1110 967 0.8712
4404.0000 1110 968 0.8721
4408.0000 1111 968 0.8713
4408.0000 1111 969 0.8722
4409.0000 1112 969 0.8714
4409.0000 1112 970 0.8723
4412.0000 1113 970 0.8715
4412.0000 1113 971 0.8724
4423.0000 1114 971 0.8716
4423.0000 1114 972 0.8725
4425.0000 1115 972 0.8717
4425.0000 1115 973 0.8726
4443.0000 1116 973 0.8719
4443.0000 1116 974 0.8728
4458.0000 1117 974 0.8720
4458.0000 1117 975 0.8729
4468.0000 1118 975 0.8721
4471.0000 1119 975 0.8713
4471.0000 1119 976 0.8722
4474.0000 1120 976 0.8714
4474.0000 1120 977 0.8723
4494.0000 1121 977 0.8715
4494.0000 1121 978 0.8724
4497.0000 1122 978 0.8717
4497.0000 1122 979 0.8725
4500.0000 1123 979 0.8718
4500.0000 1123 980 0.8727
4506.0000 1124 980 0.8719
4506.0000 1124 981 0.8728
4513.0000 1125 981 0.8720
4513.0000 1125 982 0.8729
4522.0000 1126 982 0.8721
4522.0000 1126 983 0.8730
4523.0000 1127 983 0.8722
4523.0000 1127 984 0.8731
4525.0000 1128 984 0.8723
4525.0000 1128 985 0.8732
4534.0000 1129 985 0.8725
4534.0000 1129 986 0.8733
4553.0000 1130 986 0.8726
4553.0000 1130 987 0.8735
4579.0000 1131 987 0.8727
4579.0000 1131 988 0.8736
4585.0000 1132 988 0.8728
4585.0000 1132 989 0.8737
4590.0000 1133 989 0.8729
4590.0000 1133 990 0.8738
4590.0000 1134 990 0.8730
4590.0000 1134 991 0.8739
4592.0000 1135 991 0.8731
4592.0000 1135 992 0.8740
4604.0000 1136 992 0.8732
4604.0000 1136 993 0.8741
4609.0000 1137 993 0.8734
4609.0000 1137 994 0.8742
4618.0000 1138 994 0.8735
4618.0000 1138 995 0.8743
4619.0000 1139 995 0.8736
4619.0000 1139 996 0.8745
4621.0000 1140 996 0.8737
4621.0000 1140 997 0.8746
4624.0000 1141 997 0.8738
4624.0000 1141 998 0.8747
4629.0000 1142 998 0.8739
4629.0000 1142 999 0.8748
4631.0000 1143 999 0.8740
4631.0000 1143 1000 0.8749
4632.0000 1144 1000 0.8741
4632.0000 1144 1001 0.8750
4635.0000 1145 1001 0.8742
4635.0000 1145 1002 0.8751
4636.0000 1146 1002 0.8743
4636.0000 1146 1003 0.8752
4637.0000 1147 1003 0.8745
4637.0000 1147 1004 0.8753
4639.0000 1148 1004 0.8746
4639.0000 1148 1005 0.8754
4641.0000 1149 1005 0.8747
4641.0000 1149 1006 0.8755
4641.0000 1150 1006 0.8748
4641.0000 1150 1007 0.8757
4644.0000 1151 1007 0.8749
4644.0000 1151 1008 0.8758
4647.0000 1152 1008 0.8750
4647.0000 1152 1009 0.8759
4653.0000 1153 1009 0.8751
4653.0000 1153 1010 0.8760
4654.0000 1154 1010 0.8752
4654.0000 1154 1011 0.8761
4656.0000 1155 1011 0.8753
4656.0000 1155 1012 0.8762
4659.0000 1156 1012 0.8754
4659.0000 1156 1013 0.8763
4660.0000 1157 1013 0.8755
4660.0000 1157 1014 0.8764
4667.0000 1158 1014 0.8756
4667.0000 1158 1015 0.8765
4671.0000 1159 1015 0.8758
4671.0000 1159 1016 0.8766
4677.0000 1160 1016 0.8759
4677.0000 1160 1017 0.8767
4680.0000 1161 1017 0.8760
4680.0000 1161 1018 0.8768
4683.0000 1162 1018 0.8761
4683.0000 1162 1019 0.8769
4689.0000 1163 1019 0.8762
4689.0000 1163 1020 0.8770
4689.0000 1164 1020 0.8763
4689.0000 1164 1021 0.8771
4703.0000 1165 1021 0.8764
4703.0000 1165 1022 0.8773
4710.0000 1166 1022 0.8765
4710.0000 1166 1023 0.8774
4710.0000 1167 1023 0.8766
4710.0000 1167 1024 0.8775
4719.0000 1168 1024 0.8767
4719.0000 1168 1025 0.8776
4722.0000 1169 1025 0.8768
4722.0000 1169 1026 0.8777
4722.0000 1170 1026 0.8769
4722.0000 1170 1027 0.8778
4725.0000 1171 1027 0.8770
4725.0000 1171 1028 0.8779
4726.0000 1172 1028 0.8771
4726.0000 1172 1029 0.8780
4728.0000 1173 1029 0.8772
4728.0000 1173 1030 0.8781
4731.0000 1174 1030 0.8773
4731.0000 1174 1031 0.8782
4736.0000 1175 1031 0.8774
4736.0000 1175 1032 0.8783
4738.0000 1176 1032 0.8776
4740.0000 1177 1032 0.8768
4740.0000 1177 1033 0.8777
4742.0000 1178 1033 0.8769
4742.0000 1178 1034 0.8778
4742.0000 1179 1034 0.8770
4742.0000 1179 1035 0.8779
4746.0000 1180 1035 0.8771
4746.0000 1180 1036 0.8780
4757.0000 1181 1036 0.8772
4757.0000 1181 1037 0.8781
4759.0000 1182 1037 0.8773
4759.0000 1182 1038 0.8782
4760.0000 1183 1038 0.8774
4760.0000 1183 1039 0.8783
4761.0000 1184 1039 0.8775
4761.0000 1184 1040 0.8784
4766.0000 1185 1040 0.8776
4766.0000 1185 1041 0.8785
4768.0000 1186 1041 0.8777
4768.0000 1186 1042 0.8786
4779.0000 1187 1042 0.8778
4779.0000 1187 1043 0.8787
4780.0000 1188 1043 0.8779
4780.0000 1188 1044 0.8788
4780.0000 1189 1044 0.8780
4780.0000 1189 1045 0.8789
4782.0000 1190 1045 0.8782
4782.0000 1190 1046 0.8790
4786.0000 1191 1046 0.8783
4786.0000 1191 1047 0.8791
4787.0000 1192 1047 0.8784
4787.0000 1192 1048 0.8792
4794.0000 1193 1048 0.8785
4794.0000 1193 1049 0.8793
4797.0000 1194 1049 0.8786
4797.0000 1194 1050 0.8794
4800.0000 1195 1050 0.8787
4800.0000 1195 1051 0.8795
4801.0000 1196 1051 0.8788
4801.0000 1196 1052 0.8796
4804.0000 1197 1052 0.8789
4804.0000 1197 1053 0.8797
4804.0000 1198 1053 0.8790
4804.0000 1198 1054 0.8798
4805.0000 1199 1054 0.8791
4805.0000 1199 1055 0.8799
4806.0000 1200 1055 0.8792
4806.0000 1200 1056 0.8800
4808.0000 1201 1056 0.8793
4808.0000 1201 1057 0.8801
4816.0000 1202 1057 0.8794
4816.0000 1202 1058 0.8802
4821.0000 1203 1058 0.8795
4821.0000 1203 1059 0.8803
4821.0000 1204 1059 0.8796
4821.0000 1204 1060 0.8804
4836.0000 1205 1060 0.8797
4836.0000 1205 1061 0.8805
4836.0000 1206 1061 0.8798
4836.0000 1206 1062 0.8806
4843.0000 1207 1062 0.8799
4843.0000 1207 1063 0.8807
4846.0000 1208 1063 0.8800
4846.0000 1208 1064 0.8808
4856.0000 1209 1064 0.8801
4856.0000 1209 1065 0.8809
4859.0000 1210 1065 0.8802
4859.0000 1210 1066 0.8810
4860.0000 1211 1066 0.8803
4860.0000 1211 1067 0.8811
4862.0000 1212 1067 0.8804
4862.0000 1212 1068 0.8812
4865.0000 1213 1068 0.8805
4865.0000 1213 1069 0.8813
4878.0000 1214 1069 0.8806
4878.0000 1214 1070 0.8814
4882.0000 1215 1070 0.8807
4882.0000 1215 1071 0.8815
4889.0000 1216 1071 0.8808
4889.0000 1216 1072 0.8816
4892.0000 1217 1072 0.8809
4901.0000 1218 1072 0.8801
4901.0000 1218 1073 0.8810
4903.0000 1219 1073 0.8802
4903.0000 1219 1074 0.8811
4932.0000 1220 1074 0.8803
4932.0000 1220 1075 0.8811
4943.0000 1221 1075 0.8804
4943.0000 1221 1076 0.8812
4952.0000 1222 1076 0.8805
4952.0000 1222 1077 0.8813
4959.0000 1223 1077 0.8806
4959.0000 1223 1078 0.8814
4984.0000 1224 1078 0.8807
4984.0000 1224 1079 0.8815
4991.0000 1225 1079 0.8808
4991.0000 1225 1080 0.8816
4997.0000 1226 1080 0.8809
4997.0000 1226 1081 0.8817
5002.0000 1227 1081 0.8810
5002.0000 1227 1082 0.8818
5005.0000 1228 1082 0.8811
5005.0000 1228 1083 0.8819
5020.0000 1229 1083 0.8812
5020.0000 1229 1084 0.8820
5044.0000 1230 1084 0.8813
5044.0000 1230 1085 0.8821
5044.0000 1231 1085 0.8814
5044.0000 1231 1086 0.8822
5045.0000 1232 1086 0.8815
5045.0000 1232 1087 0.8823
5062.0000 1233 1087 0.8816
5062.0000 1233 1088 0.8824
5067.0000 1234 1088 0.8817
5112.0000 1235 1088 0.8810
5112.0000 1235 1089 0.8818
5125.0000 1236 1089 0.8811
5125.0000 1236 1090 0.8819
5125.0000 1237 1090 0.8812
5125.0000 1237 1091 0.8820
5137.0000 1238 1091 0.8813
5137.0000 1238 1092 0.8821
5143.0000 1239 1092 0.8814
5143.0000 1239 1093 0.8822
5177.0000 1240 1093 0.8815
5177.0000 1240 1094 0.8823
5180.0000 1241 1094 0.8815
5180.0000 1241 1095 0.8824
5194.0000 1242 1095 0.8816
5194.0000 1242 1096 0.8824
5215.0000 1243 1096 0.8817
5215.0000 1243 1097 0.8825
5218.0000 1244 1097 0.8818
5218.0000 1244 1098 0.8826
5223.0000 1245 1098 0.8819
5223.0000 1245 1099 0.8827
5280.0000 1246 1099 0.8820
5284.0000 1247 1099 0.8813
5284.0000 1247 1100 0.8821
5321.0000 1248 1100 0.8814
5321.0000 1248 1101 0.8822
5322.0000 1249 1101 0.8815
5322.0000 1249 1102 0.8823
5324.0000 1250 1102 0.8816
5324.0000 1250 1103 0.8824
5370.0000 1251 1103 0.8817
5370.0000 1251 1104 0.8825
5386.0000 1252 1104 0.8818
5386.0000 1252 1105 0.8826
5396.0000 1253 1105 0.8819
5396.0000 1253 1106 0.8827
5442.0000 1254 1106 0.8820
5442.0000 1254 1107 0.8828
5487.0000 1255 1107 0.8821
5491.0000 1256 1107 0.8814
5491.0000 1256 1108 0.8822
5528.0000 1257 1108 0.8815
5528.0000 1257 1109 0.8823
5560.0000 1258 1109 0.8816
5560.0000 1258 1110 0.8824
5612.0000 1259 1110 0.8817
5628.0000 1260 1110 0.8810
5628.0000 1260 1111 0.8817
5692.0000 1261 1111 0.8810
5692.0000 1261 1112 0.8818
5710.0000 1262 1112 0.8811
5710.0000 1262 1113 0.8819
5715.0000 1263 1113 0.8812
5715.0000 1263 1114 0.8820
5751.0000 1264 1114 0.8813
5766.0000 1265 1114 0.8806
5766.0000 1265 1115 0.8814
5795.0000 1266 1115 0.8807
5795.0000 1266 1116 0.8815
5808.0000 1267 1116 0.8808
5808.0000 1267 1117 0.8816
5880.0000 1268 1117 0.8809
5880.0000 1268 1118 0.8817
5902.0000 1269 1118 0.8810
5904.0000 1270 1118 0.8803
5904.0000 1270 1119 0.8811
5917.0000 1271 1119 0.8804
5917.0000 1271 1120 0.8812
5947.0000 1272 1120 0.8805
5947.0000 1272 1121 0.8813
5966.0000 1273 1121 0.8806
6029.0000 1274 1121 0.8799
6029.0000 1274 1122 0.8807
6104.0000 1275 1122 0.8800
6246.0000 1276 1122 0.8793
6256.0000 1277 1122 0.8786
6256.0000 1277 1123 0.8794
6403.0000 1278 1123 0.8787
6536.0000 1279 1123 0.8780
6571.0000 1280 1123 0.8773
6571.0000 1280 1124 0.8781
6742.0000 1281 1124 0.8774
6742.0000 1281 1125 0.8782
6760.0000 1282 1125 0.8775
6760.0000 1282 1126 0.8783
6789.0000 1283 1126 0.8776
6802.0000 1284 1126 0.8769
6802.0000 1284 1127 0.8777
6971.0000 1285 1127 0.8770
6971.0000 1285 1128 0.8778
6991.0000 1286 1128 0.8771
6991.0000 1286 1129 0.8779
7009.0000 1287 1129 0.8772
7009.0000 1287 1130 0.8780
7017.0000 1288 1130 0.8773
7017.0000 1288 1131 0.8781
7039.0000 1289 1131 0.8774
7101.0000 1290 1131 0.8767
7101.0000 1290 1132 0.8775
7277.0000 1291 1132 0.8768
7277.0000 1291 1133 0.8776
7299.0000 1292 1133 0.8769
7481.0000 1293 1133 0.8763
7481.0000 1293 1134 0.8770
7510.0000 1294 1134 0.8764
7727.0000 1295 1134 0.8757
7727.0000 1295 1135 0.8764
7785.0000 1296 1135 0.8758
7894.0000 1297 1135 0.8751
7894.0000 1297 1136 0.8759
7913.0000 1298 1136 0.8752
7913.0000 1298 1137 0.8760
7935.0000 1299 1137 0.8753
7944.0000 1300 1137 0.8746
7944.0000 1300 1138 0.8754
8215.0000 1301 1138 0.8747
8325.0000 1302 1138 0.8740
8621.0000 1303 1138 0.8734
8667.0000 1304 1138 0.8727
8667.0000 1304 1139 0.8735
8835.0000 1305 1139 0.8728
8921.0000 1306 1139 0.8721
9060.0000 1307 1139 0.8715
9065.0000 1308 1139 0.8708
9065.0000 1308 1140 0.8716
9165.0000 1309 1140 0.8709
9306.0000 1310 1140 0.8702
9492.0000 1311 1140 0.8696
9746.0000 1312 1140 0.8689
9838.0000 1313 1140 0.8682
9838.0000 1313 1141 0.8690
9845.0000 1314 1141 0.8683
9870.0000 1315 1141 0.8677
9870.0000 1315 1142 0.8684
9958.0000 1316 1142 0.8678
10082.0000 1317 1142 0.8671
10082.0000 1317 1143 0.8679
10198.0000 1318 1143 0.8672
10224.0000 1319 1143 0.8666
10224.0000 1319 1144 0.8673
10385.0000 1320 1144 0.8667
10546.0000 1321 1144 0.8660
10554.0000 1322 1144 0.8654
10554.0000 1322 1145 0.8661
10584.0000 1323 1145 0.8655
10584.0000 1323 1146 0.8662
10596.0000 1324 1146 0.8656
10596.0000 1324 1147 0.8663
10810.0000 1325 1147 0.8657
10810.0000 1325 1148 0.8664
10840.0000 1326 1148 0.8658
10893.0000 1327 1148 0.8651
10893.0000 1327 1149 0.8659
11034.0000 1328 1149 0.8652
11034.0000 1328 1150 0.8660
11048.0000 1329 1150 0.8653
11048.0000 1329 1151 0.8661
11070.0000 1330 1151 0.8654
11149.0000 1331 1151 0.8648
11149.0000 1331 1152 0.8655
11274.0000 1332 1152 0.8649
11274.0000 1332 1153 0.8656
11303.0000 1333 1153 0.8650
11372.0000 1334 1153 0.8643
11372.0000 1334 1154 0.8651
11592.0000 1335 1154 0.8644
11704.0000 1336 1154 0.8638
11841.0000 1337 1154 0.8631
11841.0000 1337 1155 0.8639
11858.0000 1337 1156 0.8646
11903.0000 1338 1156 0.8640
11961.0000 1339 1156 0.8633
11961.0000 1339 1157 0.8641
12001.0000 1340 1157 0.8634
12001.0000 1340 1158 0.8642
12004.0000 1341 1158 0.8635
12004.0000 1341 1159 0.8643
12026.0000 1342 1159 0.8636
12026.0000 1342 1160 0.8644
12040.0000 1343 1160 0.8637
12289.0000 1344 1160 0.8631
12289.0000 1344 1161 0.8638
12295.0000 1345 1161 0.8632
12315.0000 1346 1161 0.8626
12315.0000 1346 1162 0.8633
12318.0000 1347 1162 0.8627
12318.0000 1347 1163 0.8634
12328.0000 1348 1163 0.8628
12328.0000 1348 1164 0.8635
12386.0000 1349 1164 0.8629
12386.0000 1349 1165 0.8636
12427.0000 1350 1165 0.8630
12539.0000 1351 1165 0.8623
12539.0000 1351 1166 0.8631
12551.0000 1352 1166 0.8624
12551.0000 1352 1167 0.8632
12554.0000 1353 1167 0.8625
12554.0000 1353 1168 0.8633
12557.0000 1354 1168 0.8626
12557.0000 1354 1169 0.8634
12560.0000 1355 1169 0.8627
12560.0000 1355 1170 0.8635
12587.0000 1356 1170 0.8628
12587.0000 1356 1171 0.8636
12597.0000 1357 1171 0.8629
12597.0000 1357 1172 0.8637
12600.0000 1358 1172 0.8630
12600.0000 1358 1173 0.8638
12682.0000 1359 1173 0.8631
12682.0000 1359 1174 0.8639
12699.0000 1360 1174 0.8632
12714.0000 1361 1174 0.8626
12714.0000 1361 1175 0.8633
12732.0000 1362 1175 0.8627
12732.0000 1362 1176 0.8634
12745.0000 1363 1176 0.8628
12745.0000 1363 1177 0.8635
12759.0000 1364 1177 0.8629
12759.0000 1364 1178 0.8636
12827.0000 1365 1178 0.8630
12827.0000 1365 1179 0.8637
12925.0000 1366 1179 0.8631
12973.0000 1367 1179 0.8625
12973.0000 1367 1180 0.8632
13013.0000 1368 1180 0.8626
13013.0000 1368 1181 0.8633
13016.0000 1369 1181 0.8627
13016.0000 1369 1182 0.8634
13068.0000 1370 1182 0.8628
13068.0000 1370 1183 0.8635
13081.0000 1371 1183 0.8629
13081.0000 1371 1184 0.8636
13105.0000 1372 1184 0.8630
13105.0000 1372 1185 0.8637
13108.0000 1373 1185 0.8631
13117.0000 1374 1185 0.8624
13117.0000 1374 1186 0.8632
13120.0000 1375 1186 0.8625
13120.0000 1375 1187 0.8633
13144.0000 1376 1187 0.8626
13144.0000 1376 1188 0.8634
13211.0000 1377 1188 0.8627
13224.0000 1378 1188 0.8621
13224.0000 1378 1189 0.8628
13275.0000 1379 1189 0.8622
13275.0000 1379 1190 0.8629
13323.0000 1380 1190 0.8623
13323.0000 1380 1191 0.8630
13369.0000 1381 1191 0.8624
13390.0000 1382 1191 0.8618
13390.0000 1382 1192 0.8625
13400.0000 1383 1192 0.8619
13400.0000 1383 1193 0.8626
13408.0000 1384 1193 0.8620
13408.0000 1384 1194 0.8627
13444.0000 1385 1194 0.8621
13444.0000 1385 1195 0.8628
13508.0000 1386 1195 0.8622
13508.0000 1386 1196 0.8629
13547.0000 1387 1196 0.8623
13547.0000 1387 1197 0.8630
13551.0000 1388 1197 0.8624
13551.0000 1388 1198 0.8631
13554.0000 1389 1198 0.8625
13554.0000 1389 1199 0.8632
13557.0000 1390 1199 0.8626
13557.0000 1390 1200 0.8633
13563.0000 1391 1200 0.8627
13563.0000 1391 1201 0.8634
13592.0000 1392 1201 0.8628
13592.0000 1392 1202 0.8635
13614.0000 1393 1202 0.8629
13614.0000 1393 1203 0.8636
13623.0000 1394 1203 0.8630
13623.0000 1394 1204 0.8637
13633.0000 1395 1204 0.8631
13722.0000 1396 1204 0.8625
13722.0000 1396 1205 0.8632
13728.0000 1397 1205 0.8626
13728.0000 1397 1206 0.8633
13744.0000 1398 1206 0.8627
13744.0000 1398 1207 0.8634
13763.0000 1399 1207 0.8628
13763.0000 1399 1208 0.8635
13808.0000 1400 1208 0.8629
13808.0000 1400 1209 0.8636
13879.0000 1401 1209 0.8630
13888.0000 1402 1209 0.8623
13888.0000 1402 1210 0.8631
13891.0000 1403 1210 0.8624
13891.0000 1403 1211 0.8632
13938.0000 1404 1211 0.8625
13938.0000 1404 1212 0.8632
13957.0000 1405 1212 0.8626
13957.0000 1405 1213 0.8633
13969.0000 1406 1213 0.8627
13969.0000 1406 1214 0.8634
13969.0000 1407 1214 0.8628
13969.0000 1407 1215 0.8635
13989.0000 1408 1215 0.8629
13989.0000 1408 1216 0.8636
14004.0000 1409 1216 0.8630
14004.0000 1409 1217 0.8637
14008.0000 1410 1217 0.8631
14008.0000 1410 1218 0.8638
14020.0000 1411 1218 0.8632
14111.0000 1412 1218 0.8626
14111.0000 1412 1219 0.8633
14132.0000 1413 1219 0.8627
14132.0000 1413 1220 0.8634
14182.0000 1414 1220 0.8628
14182.0000 1414 1221 0.8635
14209.0000 1415 1221 0.8629
14288.0000 1416 1221 0.8623
14331.0000 1417 1221 0.8617
14331.0000 1417 1222 0.8624
14354.0000 1418 1222 0.8618
14354.0000 1418 1223 0.8625
14380.0000 1419 1223 0.8619
14380.0000 1419 1224 0.8626
14500.0000 1420 1224 0.8620
14500.0000 1420 1225 0.8627
14514.0000 1421 1225 0.8621
14514.0000 1421 1226 0.8628
14537.0000 1422 1226 0.8622
14537.0000 1422 1227 0.8629
14542.0000 1423 1227 0.8623
14542.0000 1423 1228 0.8630
14552.0000 1424 1228 0.8624
14577.0000 1425 1228 0.8618
14577.0000 1425 1229 0.8625
14629.0000 1426 1229 0.8619
14629.0000 1426 1230 0.8626
14658.0000 1427 1230 0.8619
14703.0000 1428 1230 0.8613
14703.0000 1428 1231 0.8620
14707.0000 1429 1231 0.8614
14707.0000 1429 1232 0.8621
14744.0000 1430 1232 0.8615
14744.0000 1430 1233 0.8622
14751.0000 1431 1233 0.8616
14751.0000 1431 1234 0.8623
14818.0000 1432 1234 0.8617
14818.0000 1432 1235 0.8624
14876.0000 1433 1235 0.8618
14894.0000 1434 1235 0.8612
14894.0000 1434 1236 0.8619
14978.0000 1435 1236 0.8613
14978.0000 1435 1237 0.8620
15016.0000 1436 1237 0.8614
15016.0000 1436 1238 0.8621
15037.0000 1437 1238 0.8615
15037.0000 1437 1239 0.8622
15042.0000 1438 1239 0.8616
15042.0000 1438 1240 0.8623
15085.0000 1439 1240 0.8617
15085.0000 1439 1241 0.8624
15091.0000 1440 1241 0.8618
15091.0000 1440 1242 0.8625
15117.0000 1441 1242 0.8619
15117.0000 1441 1243 0.8626
15128.0000 1442 1243 0.8620
15394.0000 1443 1243 0.8614
15436.0000 1444 1243 0.8608
15436.0000 1444 1244 0.8615
15441.0000 1445 1244 0.8609
15441.0000 1445 1245 0.8616
15686.0000 1446 1245 0.8610
15726.0000 1447 1245 0.8604
15726.0000 1447 1246 0.8611
15738.0000 1448 1246 0.8605
15738.0000 1448 1247 0.8612
15777.0000 1449 1247 0.8606
15777.0000 1449 1248 0.8613
15812.0000 1450 1248 0.8607
15812.0000 1450 1249 0.8614
15959.0000 1451 1249 0.8608
16079.0000 1452 1249 0.8602
16079.0000 1452 1250 0.8609
16122.0000 1453 1250 0.8603
16134.0000 1454 1250 0.8597
16134.0000 1454 1251 0.8604
16190.0000 1455 1251 0.8598
16190.0000 1455 1252 0.8605
16387.0000 1456 1252 0.8599
16405.0000 1457 1252 0.8593
16405.0000 1457 1253 0.8600
16424.0000 1458 1253 0.8594
16424.0000 1458 1254 0.8601
16612.0000 1459 1254 0.8595
16612.0000 1459 1255 0.8602
16627.0000 1460 1255 0.8596
16627.0000 1460 1256 0.8603
16657.0000 1461 1256 0.8597
16879.0000 1462 1256 0.8591
16879.0000 1462 1257 0.8598
16888.0000 1463 1257 0.8592
16888.0000 1463 1258 0.8599
16943.0000 1464 1258 0.8593
16985.0000 1465 1258 0.8587
16985.0000 1465 1259 0.8594
16987.0000 1466 1259 0.8588
16987.0000 1466 1260 0.8595
17048.0000 1467 1260 0.8589
17112.0000 1468 1260 0.8583
17302.0000 1469 1260 0.8577
17302.0000 1469 1261 0.8584
17320.0000 1470 1261 0.8578
17320.0000 1470 1262 0.8585
17353.0000 1471 1262 0.8579
17353.0000 1471 1263 0.8586
17365.0000 1472 1263 0.8580
17444.0000 1473 1263 0.8574
17444.0000 1473 1264 0.8581
17447.0000 1474 1264 0.8575
17447.0000 1474 1265 0.8582
17523.0000 1475 1265 0.8576
17523.0000 1475 1266 0.8583
17620.0000 1476 1266 0.8577
17846.0000 1477 1266 0.8571
17872.0000 1478 1266 0.8566
17872.0000 1478 1267 0.8572
17971.0000 1479 1267 0.8567
