# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
4063.0000 I15 661296 9 1309.0000 c75 null 278 N c75->p31->p16->p19->w87->p35->w85->p23->w109->p34
4065.0000 I15 661296 6 1311.0000 c75 null 278 N c75->p31->c46->c65->t121->t122->c45
4071.0000 I15 661296 3 1317.0000 c75 null 278 N c75->p31->c58->w112
4074.0000 I15 661296 5 1320.0000 c75 null 278 N c75->p31->p16->t123->t124->p25
4080.0000 I15 661296 4 1326.0000 c75 null 277 N c75->p31->w105->c78->p10
4082.0000 I15 661296 3 1328.0000 c75 null 277 N c75->p31->c58->p32
4087.0000 I15 661296 4 1333.0000 c75 null 277 N c75->p31->p16->w90->w84
4094.0000 I15 661296 3 1340.0000 c75 null 277 N c75->p31->c58->c52
4097.0000 I15 661296 3 1343.0000 c75 null 277 N c75->p31->c58->w109
4105.0000 I15 661296 4 1351.0000 c75 null 277 N c75->p31->p16->w90->w99
4120.0000 I15 661296 4 1366.0000 c75 null 277 N c75->p31->w105->c78->p18
4122.0000 I9 678250 5 2331.0000 c51 null 261 N c51->w103->p35->p1->t123->c44
4123.0000 I15 661296 5 1369.0000 c75 null 277 N c75->p31->p16->t123->t125->w94
4125.0000 I15 661296 6 1371.0000 c75 null 277 N c75->p31->c46->c65->t121->t122->w85
4134.0000 I15 661296 7 1380.0000 c75 null 277 N c75->p31->p16->p19->w87->w92->p7->c54
4168.0000 I15 661296 5 1414.0000 c75 null 276 N c75->p31->p16->t123->t125->p5
4186.0000 I15 661296 5 1432.0000 c75 null 276 N c75->p31->p16->t123->t124->p28
4191.0000 I15 661296 4 1437.0000 c75 null 276 N c75->p31->p16->w90->c63
4193.0000 I15 661296 5 1439.0000 c75 null 276 N c75->p31->p16->t123->t125->w95
4194.0000 I15 661296 5 1440.0000 c75 null 276 N c75->p31->p16->p30->w82->c67
4196.0000 I2 638690 6 3848.0000 p23 null 235 N p23->p18->p3->w117->p34->t125->w95
4202.0000 I15 661296 7 1448.0000 c75 null 275 N c75->p31->c58->c70->w81->c43->p16->w118
4204.0000 I22 773011 5 432.0000 c55 null 292 N c55->w103->w88->w86->w98->w99
4218.0000 I2 638690 4 3870.0000 p23 null 235 N p23->p18->p22->t120->c58
4224.0000 I15 661296 5 1470.0000 c75 null 275 N c75->p31->p16->t123->t124->w105
4225.0000 I9 678250 3 2434.0000 c51 null 259 N c51->w98->t120->c58
4228.0000 I1 593012 5 4143.0000 p10 null 230 N p10->p34->w110->p12->t120->c58
4230.0000 I21 611019 6 544.0000 c69 null 290 N c69->p23->w92->w114->c71->c78->w99
4231.0000 I8 513337 3 2659.0000 c79 null 255 N c79->w82->t120->c58
4239.0000 I15 661296 5 1485.0000 c75 null 275 N c75->p31->p16->t123->t124->w82
4244.0000 I9 678250 3 2453.0000 c51 null 259 N c51->w98->t120->p8
4252.0000 I1 593012 4 4167.0000 p10 null 230 N p10->p25->p21->t124->p24
4252.0000 I1 593012 5 4167.0000 p10 null 230 N p10->p34->w110->p12->t120->c45
4258.0000 I2 638690 4 3910.0000 p23 null 234 N p23->p18->p22->t120->c45
4259.0000 I2 638690 6 3911.0000 p23 null 234 N p23->p18->p3->w117->p34->t125->p24
4268.0000 I21 611019 4 582.0000 c69 null 290 N c69->p23->w92->w91->p3
4272.0000 I24 783840 6 288.0000 c53 null 295 N c53->c62->c68->w107->p20->c69->c79
4272.0000 I1 593012 4 4187.0000 p10 null 230 N p10->p25->p21->t124->c77
4278.0000 I5 566179 4 3300.0000 w101 null 245 N w101->c60->p12->t124->c77
4284.0000 I2 638690 6 3936.0000 p23 null 234 N p23->p18->p3->w117->p34->t124->c77
4285.0000 I4 638104 4 3529.0000 c47 null 241 N c47->p6->c59->t120->c45
4287.0000 I21 611019 7 601.0000 c69 null 289 N c69->p23->t124->p12->p1->c53->c76->p24
4288.0000 I21 611019 5 602.0000 c69 null 289 N c69->p23->p15->c44->p38->c45
4292.0000 I12 613454 6 2102.0000 c71 null 264 N c71->p39->c53->w112->w118->t122->c70
4294.0000 I21 611019 5 608.0000 c69 null 289 N c69->p23->p2->c66->c73->p8
4295.0000 I1 593012 3 4210.0000 p10 null 229 N p10->p11->t122->c70
4298.0000 I9 678250 5 2507.0000 c51 null 258 N c51->w103->c68->w88->t122->c70
4305.0000 I21 611019 5 619.0000 c69 null 289 N c69->p23->p15->p29->w104->c70
4306.0000 I15 661296 5 1552.0000 c75 null 274 N c75->p31->c46->c65->t121->c72
4312.0000 I8 513337 4 2740.0000 c79 null 254 N c79->c66->p25->t121->w117
4315.0000 I21 611019 4 629.0000 c69 null 289 N c69->p23->p2->t125->c77
4331.0000 I15 661296 11 1577.0000 c75 null 273 N c75->p31->p16->p19->w87->p35->w85->p23->w109->w82->t120->p33
4334.0000 I9 678250 3 2543.0000 c51 null 257 N c51->w98->t120->p33
4337.0000 I8 513337 3 2765.0000 c79 null 253 N c79->w82->t120->p33
4351.0000 I15 661296 7 1597.0000 c75 null 273 N c75->p31->c58->c70->w81->c43->p16->c59
4352.0000 I15 661296 5 1598.0000 c75 null 273 N c75->p31->c46->c65->t121->p21
4353.0000 I21 611019 6 667.0000 c69 null 288 N c69->p23->p3->w105->w118->w86->c58
4363.0000 I21 611019 4 677.0000 c69 null 288 N c69->p23->p2->p39->p33
4396.0000 I13 803022 9 2086.0000 w108 null 265 N w108->p22->p23->w114->w80->c54->t121->p24->p33->w107
4404.0000 I15 661296 11 1650.0000 c75 null 272 N c75->p31->p16->p19->w87->p35->w85->p23->w109->w82->t120->c75
4408.0000 I13 803022 6 2098.0000 w108 null 265 N w108->p22->c42->c62->p28->c76->p33
4409.0000 I4 638104 4 3653.0000 c47 null 239 N c47->c51->p0->t123->c42
4412.0000 I2 638690 4 4064.0000 p23 null 232 N p23->p18->p25->t123->c42
4423.0000 I21 611019 5 737.0000 c69 null 287 N c69->p23->c46->p34->t123->c42
4425.0000 I15 661296 11 1671.0000 c75 null 272 N c75->p31->p16->p19->w87->p35->w85->p23->w109->w82->t120->w114
4443.0000 I25 980208 5 262.0000 w116 null 295 N w116->p23->p27->p39->w100->p12
4458.0000 I15 661296 11 1704.0000 c75 null 271 N c75->p31->p16->p19->w87->p35->w85->p23->w109->w82->t120->w119
4471.0000 I21 611019 5 785.0000 c69 null 286 N c69->p23->p15->p29->c51->c67
4474.0000 I21 611019 5 788.0000 c69 null 286 N c69->p23->p15->p29->c51->c44
4494.0000 I12 613454 8 2304.0000 c71 null 261 N c71->p39->c53->w112->w118->c56->t125->t124->c78
4497.0000 I2 638690 6 4149.0000 p23 null 230 N p23->p18->p3->w117->p34->t124->c78
4500.0000 I5 566179 4 3522.0000 w101 null 241 N w101->c60->p12->t124->c78
4506.0000 I9 678250 4 2715.0000 c51 null 254 N c51->w103->p35->t124->c78
4513.0000 I4 638104 6 3757.0000 c47 null 237 N c47->c51->p0->p16->w103->t124->c78
4522.0000 I8 513337 5 2950.0000 c79 null 250 N c79->w82->c62->p18->t124->c78
4523.0000 I21 611019 6 837.0000 c69 null 286 N c69->p23->p15->p29->c64->c40->w113
4525.0000 I15 661296 5 1771.0000 c75 null 270 N c75->p31->p16->t123->t124->c78
4534.0000 I21 611019 3 848.0000 c69 null 285 N c69->p23->t124->c78
4553.0000 I12 613454 4 2363.0000 c71 null 260 N c71->p39->c53->t120->p18
4579.0000 I2 638690 6 4231.0000 p23 null 229 N p23->p18->p3->w117->p34->t124->c50
4585.0000 I21 611019 5 899.0000 c69 null 285 N c69->p23->p3->w105->t121->p28
4590.0000 I2 638690 6 4242.0000 p23 null 229 N p23->p18->p22->c43->w108->t122->c60
4590.0000 I15 661296 5 1836.0000 c75 null 269 N c75->p31->p16->t123->t124->p16
4592.0000 I21 611019 5 906.0000 c69 null 284 N c69->p23->p2->p39->c75->w92
4604.0000 I2 638690 6 4256.0000 p23 null 229 N p23->p18->p3->w117->p34->t125->p29
4609.0000 I21 611019 3 923.0000 c69 null 284 N c69->p23->t124->p15
4618.0000 I21 611019 4 932.0000 c69 null 284 N c69->p23->w92->w82->c69
4619.0000 I21 611019 6 933.0000 c69 null 284 N c69->p23->p3->w105->w118->p16->c59
4621.0000 I21 611019 5 935.0000 c69 null 284 N c69->p23->p15->c44->c54->c61
4624.0000 I21 611019 6 938.0000 c69 null 284 N c69->p23->p2->p39->c75->w110->w117
4629.0000 I21 611019 6 943.0000 c69 null 284 N c69->p23->p3->w105->t121->w84->p20
4631.0000 I21 611019 4 945.0000 c69 null 284 N c69->p23->w92->p35->p25
4632.0000 I27 579202 6 164.0000 c61 null 297 N c61->t121->p16->p3->p9->w109->p33
4635.0000 I21 611019 7 949.0000 c69 null 284 N c69->p23->p3->w105->w118->w86->c79->w85
4636.0000 I21 611019 4 950.0000 c69 null 284 N c69->p23->w92->w82->w119
4637.0000 I21 611019 3 951.0000 c69 null 284 N c69->p23->c46->c73
4639.0000 I21 611019 4 953.0000 c69 null 284 N c69->p26->p28->w112->p26
4641.0000 I21 611019 6 955.0000 c69 null 284 N c69->p23->p2->p39->c75->c60->w116
4641.0000 I21 611019 6 955.0000 c69 null 284 N c69->p23->p15->p29->p11->p0->p34
4644.0000 I21 611019 4 958.0000 c69 null 284 N c69->p23->w92->w98->w105
4647.0000 I21 611019 5 961.0000 c69 null 283 N c69->p23->c46->p34->t123->c49
4653.0000 I21 611019 5 967.0000 c69 null 283 N c69->p23->p3->w105->w118->c54
4654.0000 I21 611019 6 968.0000 c69 null 283 N c69->p23->p3->w105->w118->w86->w109
4656.0000 I21 611019 4 970.0000 c69 null 283 N c69->p23->p15->w97->c56
4659.0000 I21 611019 5 973.0000 c69 null 283 N c69->p23->w92->w114->c71->c48
4660.0000 I4 638104 4 3904.0000 c47 null 234 N c47->p6->c59->t120->p33
4667.0000 I21 611019 5 981.0000 c69 null 283 N c69->p23->p2->p39->c75->c60
4671.0000 I21 611019 5 985.0000 c69 null 283 N c69->p23->p15->c44->p32->w98
4677.0000 I21 611019 5 991.0000 c69 null 283 N c69->p23->t124->p12->p1->w80
4680.0000 I21 611019 5 994.0000 c69 null 283 N c69->p23->c46->p34->t123->w104
4683.0000 I15 661296 4 1929.0000 c75 null 267 N c75->p31->p16->t123->p37
4689.0000 I21 611019 5 1003.0000 c69 null 283 N c69->p23->c46->p34->t123->p37
4689.0000 I21 611019 5 1003.0000 c69 null 283 N c69->p23->p2->p31->p7->w83
4703.0000 I21 611019 3 1017.0000 c69 null 283 N c69->p23->p22->w81
4710.0000 I21 611019 6 1024.0000 c69 null 282 N c69->p23->p2->c66->c73->w87->c43
4710.0000 I21 611019 5 1024.0000 c69 null 282 N c69->p23->t124->p12->p1->w82
4719.0000 I21 611019 5 1033.0000 c69 null 282 N c69->p23->w92->w93->w101->w103
4722.0000 I21 611019 4 1036.0000 c69 null 282 N c69->p23->w92->w107->c63
4722.0000 I4 638104 6 3966.0000 c47 null 233 N c47->c51->p0->p16->w103->t124->c67
4725.0000 I5 566179 4 3747.0000 w101 null 237 N w101->c60->p12->t124->c67
4726.0000 I21 611019 7 1040.0000 c69 null 282 N c69->p23->p3->w105->w118->w86->c79->p35
4728.0000 I2 638690 6 4380.0000 p23 null 227 N p23->p18->p3->w117->p34->t124->c67
4731.0000 I8 513337 5 3159.0000 c79 null 247 N c79->w82->c62->p18->t124->c67
4736.0000 I21 611019 5 1050.0000 c69 null 282 N c69->p23->w92->w93->w101->c55
4740.0000 I21 611019 4 1054.0000 c69 null 282 N c69->p23->p3->c62->c79
4742.0000 I21 611019 5 1056.0000 c69 null 282 N c69->p23->w92->w107->w94->w106
4742.0000 I21 611019 4 1056.0000 c69 null 282 N c69->p23->t124->p12->c71
4746.0000 I26 919773 3 385.0000 w112 null 293 N w112->p26->p24->c65
4757.0000 I21 611019 4 1071.0000 c69 null 282 N c69->p23->p2->t125->w114
4759.0000 I21 611019 5 1073.0000 c69 null 282 N c69->p23->p2->p31->c68->w93
4760.0000 I21 611019 5 1074.0000 c69 null 282 N c69->p23->p15->c44->p38->p18
4761.0000 I21 611019 5 1075.0000 c69 null 282 N c69->p23->p2->p39->c75->c65
4766.0000 I21 611019 5 1080.0000 c69 null 282 N c69->p23->p15->c44->p38->w108
4768.0000 I21 611019 4 1082.0000 c69 null 281 N c69->p23->t124->c41->p5
4779.0000 I21 611019 5 1093.0000 c69 null 281 N c69->p23->t124->p12->p1->w94
4780.0000 I21 611019 4 1094.0000 c69 null 281 N c69->p23->p15->w97->p16
4780.0000 I21 611019 6 1094.0000 c69 null 281 N c69->p23->p2->c66->c73->w87->w100
4782.0000 I21 611019 5 1096.0000 c69 null 281 N c69->p23->w92->w93->w101->w107
4786.0000 I21 611019 4 1100.0000 c69 null 281 N c69->p23->t124->p12->p21
4787.0000 I21 611019 4 1101.0000 c69 null 281 N c69->p23->p15->w97->c41
4794.0000 I21 611019 3 1108.0000 c69 null 281 N c69->p23->p2->w91
4797.0000 I8 513337 5 3225.0000 c79 null 246 N c79->w82->c62->p18->t123->p18
4800.0000 I5 566179 5 3822.0000 w101 null 236 N w101->p31->p26->w108->t123->p18
4801.0000 I24 783840 5 817.0000 c53 null 286 N c53->c62->c68->w107->c57->c69
4804.0000 I21 611019 4 1118.0000 c69 null 281 N c69->p23->w92->p10->w110
4804.0000 I21 611019 6 1118.0000 c69 null 281 N c69->p23->p2->c66->c73->w87->w102
4805.0000 I22 773011 7 1033.0000 c55 null 282 N c55->w103->c52->p39->p9->c49->w90->w98
4806.0000 I21 611019 3 1120.0000 c69 null 281 N c69->p23->p2->w84
4808.0000 I21 611019 5 1122.0000 c69 null 281 N c69->p23->p15->p29->c51->w112
4816.0000 I21 611019 4 1130.0000 c69 null 281 N c69->p23->p20->p27->p0
4821.0000 I21 611019 5 1135.0000 c69 null 281 N c69->p23->w92->w114->p36->c66
4821.0000 I21 611019 4 1135.0000 c69 null 281 N c69->p23->p2->p39->p23
4836.0000 I21 611019 5 1150.0000 c69 null 280 N c69->p23->p15->p29->p11->p9
4836.0000 I21 611019 6 1150.0000 c69 null 280 N c69->p23->p15->p29->c64->c40->w115
4843.0000 I5 566179 4 3865.0000 w101 null 235 N w101->c60->p12->t124->c54
4846.0000 I1 593012 4 4761.0000 p10 null 220 N p10->p25->p21->t124->c54
4856.0000 I4 638104 6 4100.0000 c47 null 231 N c47->c51->p0->p16->w103->t124->c54
4859.0000 I8 513337 5 3287.0000 c79 null 245 N c79->w82->c62->p18->t124->c54
4860.0000 I21 611019 4 1174.0000 c69 null 280 N c69->p23->p2->t125->p13
4862.0000 I8 513337 6 3290.0000 c79 null 245 N c79->w82->c62->c74->w92->t122->w99
4865.0000 I5 566179 2 3887.0000 w101 null 235 N w101->t122->w99
4878.0000 I21 611019 4 1192.0000 c69 null 280 N c69->p23->p15->w97->w96
4882.0000 I21 611019 3 1196.0000 c69 null 280 N c69->p23->t124->w118
4889.0000 I21 611019 5 1203.0000 c69 null 279 N c69->p23->p2->p31->c68->p32
4901.0000 I21 611019 4 1215.0000 c69 null 279 N c69->p23->p15->w97->p29
4903.0000 I21 611019 6 1217.0000 c69 null 279 N c69->p23->p2->c66->c73->w87->p10
4932.0000 I21 611019 5 1246.0000 c69 null 279 N c69->p23->p15->p29->c51->p6
4943.0000 I21 611019 5 1257.0000 c69 null 279 N c69->p23->p15->p29->p11->c53
4952.0000 I21 611019 5 1266.0000 c69 null 278 N c69->p23->p3->w105->t121->c52
4959.0000 I27 579202 5 491.0000 c61 null 291 N c61->t121->p16->p3->w105->w109
4984.0000 I8 513337 5 3412.0000 c79 null 243 N c79->w82->c62->p18->t124->c51
4991.0000 I12 613454 8 2801.0000 c71 null 253 N c71->p39->c53->w112->w118->c56->t125->t124->c51
4997.0000 I9 678250 4 3206.0000 c51 null 246 N c51->w103->p35->t124->c51
5002.0000 I12 613454 7 2812.0000 c71 null 253 N c71->p39->c53->w112->w118->c56->t125->c58
5005.0000 I15 661296 5 2251.0000 c75 null 262 N c75->p31->p16->t123->t125->c58
5020.0000 I21 611019 3 1334.0000 c69 null 277 N c69->p23->t124->p30
5044.0000 I21 611019 4 1358.0000 c69 null 277 N c69->p23->p2->t125->p27
5044.0000 I28 587899 4 306.0000 c56 null 294 N c56->p10->w102->p29->c68
5045.0000 I21 611019 5 1359.0000 c69 null 277 N c69->p23->t124->c41->w89->c46
5062.0000 I21 611019 4 1376.0000 c69 null 277 N c69->p23->p3->c62->p39
5112.0000 I29 567084 6 220.0000 c46 null 296 N c46->w109->w105->p27->p4->c64->w107
5125.0000 I21 611019 5 1439.0000 c69 null 276 N c69->p23->w92->w114->p36->c76
5125.0000 I21 611019 4 1439.0000 c69 null 276 N c69->p23->p2->t125->p31
5137.0000 I21 611019 5 1451.0000 c69 null 275 N c69->p23->t124->c41->w89->w87
5143.0000 I22 773011 9 1371.0000 c55 null 277 N c55->w103->c52->p39->p9->p16->w82->c67->c70->w90
5177.0000 I27 579202 6 709.0000 c61 null 288 N c61->t121->p16->p3->p9->p27->w105
5180.0000 I21 611019 5 1494.0000 c69 null 275 N c69->p23->t124->p12->p1->p38
5194.0000 I15 661296 11 2440.0000 c75 null 259 N c75->p31->p16->p19->w87->p35->w85->p23->w109->w82->t120->w90
5215.0000 I21 611019 5 1529.0000 c69 null 274 N c69->p23->c46->p34->t123->p2
5218.0000 I15 661296 11 2464.0000 c75 null 258 N c75->p31->p16->p19->w87->p35->w85->p23->w109->w82->t120->c62
5223.0000 I27 579202 7 755.0000 c61 null 287 N c61->t121->p16->c77->c60->c47->c54->p3
5284.0000 I21 611019 4 1598.0000 c69 null 273 N c69->p23->t124->p12->w89
5321.0000 I30 591090 4 254.0000 p11 null 295 N p11->c60->c71->p37->p23
5322.0000 I21 611019 3 1636.0000 c69 null 272 N c69->p23->t124->w101
5324.0000 I28 587899 3 586.0000 c56 null 290 N c56->p10->p30->p29
5370.0000 I23 618088 8 1459.0000 w111 null 275 N w111->p20->p3->p14->p23->w104->w103->p30->p14
5386.0000 I15 661296 5 2632.0000 c75 null 256 N c75->p31->p16->t123->t124->p8
5396.0000 I31 952611 3 116.0000 c41 null 298 N c41->p13->c53->c63
5442.0000 I15 661296 6 2688.0000 c75 null 255 N c75->p31->c46->c65->t121->t122->p1
5491.0000 I15 661296 6 2737.0000 c75 null 254 N c75->p31->c46->c65->t121->t122->p7
5528.0000 I28 587899 7 790.0000 c56 null 286 N c56->p10->w102->p24->c54->c55->w113->p30
5560.0000 I27 579202 9 1092.0000 c61 null 281 N c61->t121->p16->p3->p22->w87->w100->w99->w100->p27
5628.0000 I8 513337 6 4056.0000 c79 null 232 N c79->w82->c62->p18->t124->t125->c59
5692.0000 I21 611019 5 2006.0000 c69 null 266 N c69->p23->c46->p34->t123->p1
5710.0000 I32 707748 4 223.0000 p31 null 296 N p31->p18->c75->p38->w101
5715.0000 I21 611019 5 2029.0000 c69 null 266 N c69->p23->c46->p34->t123->w86
5766.0000 I21 611019 3 2080.0000 c69 null 265 N c69->p23->t124->c62
5795.0000 I21 611019 4 2109.0000 c69 null 264 N c69->p23->p2->t125->w88
5808.0000 I15 661296 5 3054.0000 c75 null 249 N c75->p31->p16->t123->t125->c51
5880.0000 I21 611019 5 2194.0000 c69 null 263 N c69->p23->p3->w105->t121->c51
5904.0000 I21 611019 5 2218.0000 c69 null 263 N c69->p23->p3->w105->t121->c40
5917.0000 I15 661296 5 3163.0000 c75 null 247 N c75->p31->c46->c65->t121->c40
5947.0000 I21 611019 4 2261.0000 c69 null 262 N c69->p23->p2->t125->p12
6029.0000 I34 679743 5 278.0000 w115 null 295 N w115->w102->c53->w106->w112->w97
6256.0000 I33 672327 4 644.0000 p0 null 289 N p0->c65->p19->c46->p1
6571.0000 I21 611019 4 2885.0000 c69 null 251 N c69->p23->p2->t125->p11
6742.0000 I39 595221 1 339.0000 w103 null 294 N w103->t121
6760.0000 I38 686900 7 514.0000 w96 null 291 N w96->p12->c45->w108->t121->p26->p39->c76
6802.0000 I39 595221 1 399.0000 w103 null 293 N w103->w107
6971.0000 I41 928978 1 182.0000 c65 null 296 N c65->p10
6991.0000 I21 611019 5 3305.0000 c69 null 244 N c69->p23->c46->p34->t123->w111
7009.0000 I36 947897 10 1043.0000 p18 null 282 N p18->w96->w99->p15->t125->p37->c63->p25->p17->c68->c53
7017.0000 I35 917442 7 1115.0000 w112 null 281 N w112->p16->p10->c79->c59->p16->c49->p29
7101.0000 I21 611019 4 3415.0000 c69 null 243 N c69->p23->p2->t125->w97
7277.0000 I37 888647 6 1173.0000 c62 null 280 N c62->c43->c67->w103->c67->c76->p27
7481.0000 I42 573598 5 442.0000 w99 null 292 N w99->c57->p28->c50->p23->c67
7727.0000 I43 749810 3 428.0000 c63 null 292 N c63->w98->t121->w109
7894.0000 I44 500002 5 384.0000 t121 null 293 N t121->c60->p8->t122->c48->p16
7913.0000 I21 611019 5 4227.0000 c69 null 229 N c69->p23->c46->p34->t123->c75
7944.0000 I40 551641 12 1408.0000 p4 null 276 N p4->t120->c79->p33->c62->c59->c56->c75->w99->p34->p28->w81->p32
8667.0000 I46 914925 4 732.0000 w119 null 287 N w119->w91->c44->c48->c73
9065.0000 I45 703823 7 1280.0000 p15 null 278 N p15->t125->c57->p10->c78->p14->c59->w105
9838.0000 I51 931749 7 917.0000 w101 null 284 N w101->t123->t121->w119->c73->c53->w119->w83
9870.0000 I52 695465 5 810.0000 p10 null 286 N p10->w113->t125->c69->w81->w90
10082.0000 I22 773011 11 6310.0000 c55 null 194 N c55->w103->c52->p39->p9->t123->p3->t124->p1->p35->p23->w81
10224.0000 I52 695465 5 1164.0000 p10 null 280 N p10->w113->w106->w100->c74->w99
10554.0000 I49 625668 6 1933.0000 w92 null 267 N w92->w108->t121->c61->c58->w106->w98
10584.0000 I52 695465 5 1524.0000 p10 null 274 N p10->w113->w106->p10->c53->w81
10596.0000 I53 975480 9 1431.0000 p0 null 276 N p0->w103->t120->c45->w115->c51->c66->c78->p16->p10
10810.0000 I48 764115 15 2485.0000 c40 null 258 N c40->c76->p39->c68->t120->p17->p12->p24->p15->w95->w112->c56->w85->p0->w99->w105
10893.0000 I52 695465 6 1833.0000 p10 null 269 N p10->w113->w106->p10->c57->w103->w98
11034.0000 I50 887279 9 2199.0000 w86 null 263 N w86->p32->t122->p13->w91->w101->c48->c57->w103->p30
11048.0000 I21 611019 5 7362.0000 c69 null 177 N c69->p23->c46->p34->t123->c64
11149.0000 I60 745988 5 764.0000 w90 null 287 N w90->c56->c45->p30->p6->p12
11274.0000 I59 623505 4 1076.0000 p25 null 282 N p25->w107->t124->t125->w117
11372.0000 I50 887279 5 2537.0000 w86 null 257 N w86->p39->w101->t125->p14->w103
11841.0000 I58 991462 14 1883.0000 c50 null 268 N c50->p17->p29->p26->c51->w111->t125->t120->c65->p38->p35->w113->w92->p14->c46
11858.0000 D58 1000000 1 7823.0000 t123 w111 169 Y t123->w111
11961.0000 I23 618088 28 8050.0000 w111 null 165 N w111->p20->p3->t124->t120->w118->w88->p9->w91->c76->c44->w90->w82->p29->p19->p11->c78->w102->w81->w100->w94->p3->p34->c76->p0->p37->p22->p16->w111
12001.0000 I1 593012 4 11916.0000 p10 null 101 N p10->p34->c68->t121->t123
12004.0000 I2 638690 3 11656.0000 p23 null 105 N p23->p18->t121->t123
12026.0000 I64 514852 3 723.0000 t123 null 287 N t123->p16->c56->w110
12289.0000 I23 618088 10 8378.0000 w111 null 160 N w111->p20->p3->t124->w91->t125->w86->c46->p4->c54->c56
12315.0000 I2 638690 6 11967.0000 p23 null 100 N p23->p18->p3->w117->p34->t125->t124
12318.0000 I1 593012 5 12233.0000 p10 null 96 N p10->p11->p28->w95->t125->t124
12328.0000 I69 619357 1 33.0000 t124 null 299 N t124->t125
12386.0000 I23 618088 12 8475.0000 w111 null 158 N w111->p20->p3->t124->w91->t125->w86->c46->c68->w112->c64->w102->p4
12539.0000 I69 619357 1 244.0000 t124 null 295 N t124->c59
12551.0000 I1 593012 5 12466.0000 p10 null 92 N p10->p34->w110->p12->t120->t125
12554.0000 I2 638690 4 12206.0000 p23 null 96 N p23->p18->p22->t120->t125
12557.0000 I4 638104 4 11801.0000 c47 null 103 N c47->p6->c59->t120->t125
12560.0000 I5 566179 6 11582.0000 w101 null 106 N w101->c60->p12->t124->w107->t120->t125
12587.0000 I69 619357 1 292.0000 t124 null 295 N t124->t120
12597.0000 I4 638104 4 11841.0000 c47 null 102 N c47->p6->c59->t120->t124
12600.0000 I5 566179 6 11622.0000 w101 null 106 N w101->c60->p12->t124->w107->t120->t124
12682.0000 I23 618088 6 8771.0000 w111 null 153 N w111->p20->p3->t124->p7->w100->c61
12714.0000 I23 618088 3 8803.0000 w111 null 153 N w111->p20->t122->p18
12732.0000 I23 618088 23 8821.0000 w111 null 152 N w111->p20->t122->c45->c55->c58->w99->c55->w99->c52->w92->w117->w104->p0->w102->w99->c45->p11->p24->c52->w118->c58->p3->c54
12745.0000 I66 558870 9 1041.0000 p14 null 282 N p14->t124->c64->c43->t123->t122->c52->w118->c76->w114
12759.0000 I69 619357 1 464.0000 t124 null 292 N t124->c78
12827.0000 I68 605188 7 787.0000 c65 null 286 N c65->p35->w107->t125->w100->w101->t123->p31
12973.0000 I69 619357 1 678.0000 t124 null 288 N t124->t122
13013.0000 I8 513337 5 11441.0000 c79 null 109 N c79->w82->c62->p18->t123->t125
13016.0000 I9 678250 5 11225.0000 c51 null 112 N c51->w103->p35->p1->t123->t125
13068.0000 I23 618088 9 9157.0000 w111 null 147 N w111->p20->p3->t124->p7->w100->w96->w91->c69->c49
13081.0000 I69 619357 1 786.0000 t124 null 286 N t124->w91
13105.0000 I67 709386 13 1202.0000 w80 null 279 N w80->w81->c66->p29->p11->t120->w95->p27->t123->w90->t122->w91->w100->c56
13117.0000 I69 619357 1 822.0000 t124 null 286 N t124->t123
13120.0000 I9 678250 5 11329.0000 c51 null 111 N c51->w103->p35->p1->t123->t124
13144.0000 I70 747664 7 717.0000 w98 null 288 N w98->c57->c41->c43->w105->p22->w96->p21
13224.0000 I23 618088 26 9313.0000 w111 null 144 N w111->p20->t122->c45->c55->c58->w99->c55->w99->c52->w92->w117->w104->p0->w102->w99->c45->p11->p24->c52->w118->c58->p9->c53->w98->c41->c40
13275.0000 I23 618088 26 9364.0000 w111 null 143 N w111->p20->t122->c45->c55->c58->w99->c55->w99->c52->w92->w117->w104->p0->w102->w99->c45->p11->p24->c52->w118->c58->c44->c58->w118->p34->w87
13323.0000 I12 613454 4 11133.0000 c71 null 114 N c71->p39->c53->t120->t125
13390.0000 I69 619357 1 1095.0000 t124 null 281 N t124->c74
13400.0000 I23 618088 15 9489.0000 w111 null 141 N w111->p20->p3->t124->t120->p19->w87->c66->p30->w97->w115->c70->c51->p1->p17->p13
13408.0000 I65 523373 8 1816.0000 p33 null 269 N p33->w92->w111->c64->w98->w81->c66->c63->p3
13444.0000 I23 618088 3 9533.0000 w111 null 141 N w111->p20->t122->w93
13508.0000 I15 661296 5 10754.0000 c75 null 120 N c75->p31->p16->t123->t124->t125
13547.0000 I23 618088 15 9636.0000 w111 null 139 N w111->p20->p3->t124->w91->t125->p10->c76->p19->w119->c65->w82->p23->w95->w85->w100
13551.0000 I8 513337 6 11979.0000 c79 null 100 N c79->w82->c62->c74->w92->t122->t123
13554.0000 I9 678250 5 11763.0000 c51 null 103 N c51->w103->c68->w88->t122->t123
13557.0000 I69 619357 1 1262.0000 t124 null 278 N t124->c65
13563.0000 I23 618088 9 9652.0000 w111 null 139 N w111->p20->p3->t124->t120->c55->c45->c48->w89->p35
13592.0000 I23 618088 6 9681.0000 w111 null 138 N w111->p20->p3->t124->w91->t125->p39
13614.0000 I21 611019 5 9928.0000 c69 null 134 N c69->p23->p3->w105->t121->p22
